,Year,Week,Game ID,Game Time,Home,Home Score,Visitor,Visitor Score
1882,2018,6,2018101411,4:25,titans,0,ravens,21
1883,2018,6,2018101412,8:20,patriots,43,chiefs,40
1884,2018,6,2018101500,8:15,packers,33,49ers,30
1885,2018,7,2018101800,8:20,cardinals,10,broncos,45
1886,2018,7,2018102100,9:30,chargers,20,titans,19
1887,2018,7,2018102102,1:00,bears,31,patriots,38
1888,2018,7,2018102103,1:00,colts,37,bills,5
1889,2018,7,2018102104,1:00,jaguars,7,texans,20
1890,2018,7,2018102106,1:00,dolphins,21,lions,32
1891,2018,7,2018102107,1:00,jets,17,vikings,37
1892,2018,7,2018102108,1:00,eagles,17,panthers,21
1893,2018,7,2018102109,1:00,buccaneers,26,browns,23
1894,2018,7,2018102101,4:05,ravens,23,saints,24
1895,2018,7,2018102110,4:25,redskins,20,cowboys,17
1896,2018,7,2018102111,4:25,49ers,10,rams,39
1897,2018,7,2018102105,8:20,chiefs,45,bengals,10
1898,2018,7,2018102200,8:15,falcons,23,giants,20
1899,2018,8,2018102500,8:20,texans,42,dolphins,23
1900,2018,8,2018102800,9:30,jaguars,18,eagles,24
1901,2018,8,2018102801,1:00,panthers,36,ravens,21
1902,2018,8,2018102802,1:00,bears,24,jets,10
1903,2018,8,2018102803,1:00,bengals,37,buccaneers,34
1904,2018,8,2018102804,1:00,lions,14,seahawks,28
1905,2018,8,2018102805,1:00,chiefs,30,broncos,23
1906,2018,8,2018102806,1:00,giants,13,redskins,20
1907,2018,8,2018102807,1:00,steelers,33,browns,18
1908,2018,8,2018102808,4:05,raiders,28,colts,42
1909,2018,8,2018102809,4:25,cardinals,18,49ers,15
1910,2018,8,2018102810,4:25,rams,29,packers,27
1911,2018,8,2018102811,8:20,vikings,20,saints,30
1912,2018,8,2018102900,8:15,bills,6,patriots,25
1913,2018,9,2018110100,8:20,49ers,34,raiders,3
1914,2018,9,2018110401,1:00,bills,9,bears,41
1915,2018,9,2018110402,1:00,panthers,42,buccaneers,28
1916,2018,9,2018110403,1:00,browns,21,chiefs,37
1917,2018,9,2018110404,1:00,dolphins,13,jets,6
1918,2018,9,2018110400,1:00,ravens,16,steelers,23
1919,2018,9,2018110405,1:00,vikings,24,lions,9
1920,2018,9,2018110406,1:00,redskins,14,falcons,38
1921,2018,9,2018110407,4:05,broncos,17,texans,19
1922,2018,9,2018110408,4:05,seahawks,17,chargers,25
1923,2018,9,2018110409,4:25,saints,45,rams,35
1924,2018,9,2018110410,8:20,patriots,31,packers,17
1925,2018,9,2018110500,8:15,cowboys,14,titans,28
1926,2018,10,2018110800,8:20,steelers,52,panthers,21
1927,2018,10,2018111101,1:00,bengals,14,saints,51
1928,2018,10,2018111102,1:00,browns,28,falcons,16
1929,2018,10,2018111104,1:00,colts,29,jaguars,26
1930,2018,10,2018111100,1:00,bears,34,lions,22
1931,2018,10,2018111105,1:00,chiefs,26,cardinals,14
1932,2018,10,2018111106,1:00,jets,10,bills,41
1933,2018,10,2018111107,1:00,buccaneers,3,redskins,16
1934,2018,10,2018111108,1:00,titans,34,patriots,10
1935,2018,10,2018111109,4:05,raiders,6,chargers,20
1936,2018,10,2018111103,4:25,packers,31,dolphins,12
1937,2018,10,2018111110,4:25,rams,36,seahawks,31
1938,2018,10,2018111111,8:20,eagles,20,cowboys,27
1939,2018,10,2018111200,8:15,49ers,23,giants,27
1940,2018,11,2018111500,8:20,seahawks,27,packers,24
1941,2018,11,2018111801,1:00,ravens,24,bengals,21
1942,2018,11,2018111803,1:00,lions,20,panthers,19
1943,2018,11,2018111804,1:00,colts,38,titans,10
1944,2018,11,2018111800,1:00,falcons,19,cowboys,22
1945,2018,11,2018111805,1:00,giants,38,buccaneers,35
1946,2018,11,2018111806,1:00,redskins,21,texans,23
1947,2018,11,2018111810,1:00,jaguars,16,steelers,20
1948,2018,11,2018111807,4:05,cardinals,21,raiders,23
1949,2018,11,2018111808,4:05,chargers,22,broncos,23
1950,2018,11,2018111809,4:25,saints,48,eagles,7
1951,2018,11,2018111802,8:20,bears,25,vikings,20
1952,2018,11,2018111900,8:15,rams,54,chiefs,51
1953,2018,12,2018112200,12:30,lions,16,bears,23
1954,2018,12,2018112201,4:30,cowboys,31,redskins,23
1955,2018,12,2018112202,8:20,saints,31,falcons,17
1956,2018,12,2018112503,1:00,bengals,20,browns,35
1957,2018,12,2018112502,1:00,panthers,27,seahawks,30
1958,2018,12,2018112501,1:00,bills,24,jaguars,21
1959,2018,12,2018112500,1:00,ravens,34,raiders,17
1960,2018,12,2018112505,1:00,jets,13,patriots,27
1961,2018,12,2018112506,1:00,eagles,25,giants,22
1962,2018,12,2018112507,1:00,buccaneers,27,49ers,9
1963,2018,12,2018112508,4:05,chargers,45,cardinals,10
1964,2018,12,2018112504,4:25,colts,27,dolphins,24
1965,2018,12,2018112509,4:25,broncos,24,steelers,17
1966,2018,12,2018112510,8:20,vikings,24,packers,17
1967,2018,12,2018112600,8:15,texans,34,titans,17
1968,2018,13,2018112900,8:20,cowboys,13,saints,10
1969,2018,13,2018120200,1:00,falcons,16,ravens,26
1970,2018,13,2018120201,1:00,bengals,10,broncos,24
1971,2018,13,2018120202,1:00,lions,16,rams,30
1972,2018,13,2018120203,1:00,packers,17,cardinals,20
1973,2018,13,2018120204,1:00,texans,29,browns,13
1974,2018,13,2018120205,1:00,jaguars,6,colts,0
1975,2018,13,2018120206,1:00,dolphins,21,bills,17
1976,2018,13,2018120207,1:00,giants,30,bears,27
1977,2018,13,2018120209,1:00,buccaneers,24,panthers,17
1978,2018,13,2018120210,4:05,raiders,33,chiefs,40
1979,2018,13,2018120211,4:05,titans,26,jets,22
1980,2018,13,2018120212,4:25,patriots,24,vikings,10
1981,2018,13,2018120213,4:25,seahawks,43,49ers,16
1982,2018,13,2018120208,8:20,steelers,30,chargers,33
1983,2018,13,2018120300,8:15,eagles,28,redskins,13
1984,2018,14,2018120600,8:20,titans,30,jaguars,9
1985,2018,14,2018120900,1:00,bills,23,jets,27
1986,2018,14,2018120902,1:00,browns,26,panthers,20
1987,2018,14,2018120903,1:00,packers,34,falcons,20
1988,2018,14,2018120904,1:00,texans,21,colts,24
1989,2018,14,2018120905,1:00,chiefs,27,ravens,24
1990,2018,14,2018120906,1:00,dolphins,34,patriots,33
1991,2018,14,2018120907,1:00,buccaneers,14,saints,28
1992,2018,14,2018120908,1:00,redskins,16,giants,40
1993,2018,14,2018120909,4:05,chargers,26,bengals,21
1994,2018,14,2018120910,4:05,49ers,20,broncos,14
1995,2018,14,2018120911,4:25,cardinals,3,lions,17
1996,2018,14,2018120912,4:25,cowboys,29,eagles,23
1997,2018,14,2018120913,4:25,raiders,24,steelers,21
1998,2018,14,2018120901,8:20,bears,15,rams,6
1999,2018,14,2018121000,8:15,seahawks,21,vikings,7
2000,2018,15,2018121300,8:20,chiefs,28,chargers,29
2001,2018,15,2018121500,4:30,jets,22,texans,29
2002,2018,15,2018121501,8:20,broncos,16,browns,17
2003,2018,15,2018121603,1:00,bears,24,packers,17
2004,2018,15,2018121602,1:00,bills,14,lions,13
2005,2018,15,2018121601,1:00,ravens,20,buccaneers,12
2006,2018,15,2018121600,1:00,falcons,40,cardinals,14
2007,2018,15,2018121604,1:00,bengals,30,raiders,16
2008,2018,15,2018121605,1:00,colts,23,cowboys,0
2009,2018,15,2018121606,1:00,jaguars,13,redskins,16
2010,2018,15,2018121607,1:00,vikings,41,dolphins,17
2011,2018,15,2018121608,1:00,giants,0,titans,17
2012,2018,15,2018121609,4:05,49ers,26,seahawks,23
2013,2018,15,2018121610,4:25,steelers,17,patriots,10
2014,2018,15,2018121611,8:20,rams,23,eagles,30
2015,2018,15,2018121700,8:15,panthers,9,saints,12
2016,2018,16,2018122200,4:30,titans,25,redskins,16
2017,2018,16,2018122201,8:20,chargers,10,ravens,22
2018,2018,16,2018122305,1:00,browns,26,bengals,18
2019,2018,16,2018122306,1:00,cowboys,27,buccaneers,20
2020,2018,16,2018122307,1:00,lions,9,vikings,27
2021,2018,16,2018122308,1:00,patriots,24,bills,12
2022,2018,16,2018122309,1:00,jets,38,packers,44
2023,2018,16,2018122310,1:00,eagles,32,texans,30
2024,2018,16,2018122304,1:00,panthers,10,falcons,24
2025,2018,16,2018122300,1:00,colts,28,giants,27
2026,2018,16,2018122302,1:00,dolphins,7,jaguars,17
2027,2018,16,2018122311,4:05,cardinals,9,rams,31
2028,2018,16,2018122312,4:05,49ers,9,bears,14
2029,2018,16,2018122313,4:25,saints,31,steelers,28
2030,2018,16,2018122314,8:20,seahawks,38,chiefs,31
2031,2018,16,2018122400,8:15,raiders,27,broncos,14
2032,2018,17,2018123002,1:00,packers,0,lions,31
2033,2018,17,2018123003,1:00,texans,20,jaguars,3
2034,2018,17,2018123006,1:00,patriots,38,jets,3
2035,2018,17,2018123007,1:00,saints,14,panthers,33
2036,2018,17,2018123008,1:00,giants,35,cowboys,36
2037,2018,17,2018123010,1:00,buccaneers,32,falcons,34
2038,2018,17,2018123001,1:00,bills,42,dolphins,17
2039,2018,17,2018123000,4:25,ravens,26,browns,24
2040,2018,17,2018123015,4:25,seahawks,27,cardinals,24
2041,2018,17,2018123004,4:25,chiefs,35,raiders,3
2042,2018,17,2018123005,4:25,vikings,10,bears,24
2043,2018,17,2018123009,4:25,steelers,16,bengals,13
2044,2018,17,2018123012,4:25,redskins,0,eagles,24
2045,2018,17,2018123013,4:25,broncos,9,chargers,23
2046,2018,17,2018123014,4:25,rams,48,49ers,32
2047,2018,17,2018123011,8:20,titans,17,colts,33
2048,2019,1,2019090500,8:20,bears,,packers,
2049,2019,1,2019090800,1:00,panthers,,rams,
2050,2019,1,2019090801,1:00,browns,,titans,
2051,2019,1,2019090802,1:00,jaguars,,chiefs,
2052,2019,1,2019090803,1:00,dolphins,,ravens,
2053,2019,1,2019090804,1:00,vikings,,falcons,
2054,2019,1,2019090805,1:00,jets,,bills,
2055,2019,1,2019090806,1:00,eagles,,redskins,
2056,2019,1,2019090807,4:05,chargers,,colts,
2057,2019,1,2019090808,4:05,seahawks,,bengals,
2058,2019,1,2019090809,4:25,cardinals,,lions,
2059,2019,1,2019090810,4:25,cowboys,,giants,
2060,2019,1,2019090811,4:25,buccaneers,,49ers,
2061,2019,1,2019090812,8:20,patriots,,steelers,
2062,2019,1,2019090900,7:10,saints,,texans,
2063,2019,1,2019090901,10:20,raiders,,broncos,
2064,2019,2,2019091200,8:20,panthers,,buccaneers,
2065,2019,2,2019091500,1:00,ravens,,cardinals,
2066,2019,2,2019091501,1:00,bengals,,49ers,
2067,2019,2,2019091502,1:00,lions,,chargers,
2068,2019,2,2019091503,1:00,packers,,vikings,
2069,2019,2,2019091504,1:00,texans,,jaguars,
2070,2019,2,2019091505,1:00,dolphins,,patriots,
2071,2019,2,2019091506,1:00,giants,,bills,
2072,2019,2,2019091507,1:00,steelers,,seahawks,
2073,2019,2,2019091508,1:00,titans,,colts,
2074,2019,2,2019091509,1:00,redskins,,cowboys,
2075,2019,2,2019091510,4:05,raiders,,chiefs,
2076,2019,2,2019091511,4:25,broncos,,bears,
2077,2019,2,2019091512,4:25,rams,,saints,
2078,2019,2,2019091513,8:20,falcons,,eagles,
2079,2019,2,2019091600,8:15,jets,,browns,
2080,2019,3,2019091900,8:20,jaguars,,titans,
2081,2019,3,2019092200,1:00,bills,,bengals,
2082,2019,3,2019092201,1:00,cowboys,,dolphins,
2083,2019,3,2019092202,1:00,packers,,broncos,
2084,2019,3,2019092203,1:00,colts,,falcons,
2085,2019,3,2019092204,1:00,chiefs,,ravens,
2086,2019,3,2019092205,1:00,vikings,,raiders,
2087,2019,3,2019092206,1:00,patriots,,jets,
2088,2019,3,2019092207,1:00,eagles,,lions,
2089,2019,3,2019092208,4:05,cardinals,,panthers,
2090,2019,3,2019092209,4:05,buccaneers,,giants,
2091,2019,3,2019092210,4:25,chargers,,texans,
2092,2019,3,2019092211,4:25,seahawks,,saints,
2093,2019,3,2019092212,4:25,49ers,,steelers,
2094,2019,3,2019092213,8:20,browns,,rams,
2095,2019,3,2019092300,8:15,redskins,,bears,
2096,2019,4,2019092600,8:20,packers,,eagles,
2097,2019,4,2019092900,1:00,falcons,,titans,
2098,2019,4,2019092901,1:00,ravens,,browns,
2099,2019,4,2019092902,1:00,bills,,patriots,
2100,2019,4,2019092903,1:00,lions,,chiefs,
2101,2019,4,2019092904,1:00,texans,,panthers,
2102,2019,4,2019092905,1:00,colts,,raiders,
2103,2019,4,2019092906,1:00,dolphins,,chargers,
2104,2019,4,2019092907,1:00,giants,,redskins,
2105,2019,4,2019092908,4:05,cardinals,,seahawks,
2106,2019,4,2019092909,4:05,rams,,buccaneers,
2107,2019,4,2019092910,4:25,bears,,vikings,
2108,2019,4,2019092911,4:25,broncos,,jaguars,
2109,2019,4,2019092912,8:20,saints,,cowboys,
2110,2019,4,2019093000,8:15,steelers,,bengals,
2111,2019,5,2019100300,8:20,seahawks,,rams,
2112,2019,5,2019100600,1:00,panthers,,jaguars,
2113,2019,5,2019100601,1:00,bengals,,cardinals,
2114,2019,5,2019100602,1:00,texans,,falcons,
2115,2019,5,2019100603,1:00,saints,,buccaneers,
2116,2019,5,2019100604,1:00,giants,,vikings,
2117,2019,5,2019100605,1:00,raiders,,bears,
2118,2019,5,2019100606,1:00,eagles,,jets,
2119,2019,5,2019100607,1:00,steelers,,ravens,
2120,2019,5,2019100608,1:00,titans,,bills,
2121,2019,5,2019100609,1:00,redskins,,patriots,
2122,2019,5,2019100610,4:05,chargers,,broncos,
2123,2019,5,2019100611,4:25,cowboys,,packers,
2124,2019,5,2019100612,8:20,chiefs,,colts,
2125,2019,5,2019100700,8:15,49ers,,browns,
2126,2019,6,2019101000,8:20,patriots,,giants,
2127,2019,6,2019101300,9:30,buccaneers,,panthers,
2128,2019,6,2019101301,1:00,ravens,,bengals,
2129,2019,6,2019101302,1:00,browns,,seahawks,
2130,2019,6,2019101303,1:00,jaguars,,saints,
2131,2019,6,2019101304,1:00,chiefs,,texans,
2132,2019,6,2019101305,1:00,dolphins,,redskins,
2133,2019,6,2019101306,1:00,vikings,,eagles,
2134,2019,6,2019101307,4:05,cardinals,,falcons,
2135,2019,6,2019101308,4:05,rams,,49ers,
2136,2019,6,2019101309,4:25,broncos,,titans,
2137,2019,6,2019101310,4:25,jets,,cowboys,
2138,2019,6,2019101311,8:20,chargers,,steelers,
2139,2019,6,2019101400,8:15,packers,,lions,
2140,2019,7,2019101700,8:20,broncos,,chiefs,
2141,2019,7,2019102001,1:00,bills,,dolphins,
2142,2019,7,2019102002,1:00,bengals,,jaguars,
2143,2019,7,2019102003,1:00,lions,,vikings,
2144,2019,7,2019102004,1:00,packers,,raiders,
2145,2019,7,2019102000,1:00,falcons,,rams,
2146,2019,7,2019102005,1:00,colts,,texans,
2147,2019,7,2019102006,1:00,giants,,cardinals,
2148,2019,7,2019102007,1:00,redskins,,49ers,
2149,2019,7,2019102008,4:05,titans,,chargers,
2150,2019,7,2019102009,4:25,bears,,saints,
2151,2019,7,2019102010,4:25,seahawks,,ravens,
2152,2019,7,2019102011,8:20,cowboys,,eagles,
2153,2019,7,2019102100,8:15,jets,,patriots,
2154,2019,8,2019102400,8:20,vikings,,redskins,
2155,2019,8,2019102700,1:00,falcons,,seahawks,
2156,2019,8,2019102701,1:00,bills,,eagles,
2157,2019,8,2019102702,1:00,bears,,chargers,
2158,2019,8,2019102703,1:00,lions,,giants,
2159,2019,8,2019102704,1:00,texans,,raiders,
2160,2019,8,2019102705,1:00,jaguars,,jets,
2161,2019,8,2019102706,1:00,rams,,bengals,
2162,2019,8,2019102707,1:00,saints,,cardinals,
2163,2019,8,2019102708,1:00,titans,,buccaneers,
2164,2019,8,2019102709,4:05,49ers,,panthers,
2165,2019,8,2019102710,4:25,colts,,broncos,
2166,2019,8,2019102711,4:25,patriots,,browns,
2167,2019,8,2019102712,8:20,chiefs,,packers,
2168,2019,8,2019102800,8:15,steelers,,dolphins,
2169,2019,9,2019103100,8:20,cardinals,,49ers,
2170,2019,9,2019110300,9:30,jaguars,,texans,
2171,2019,9,2019110301,1:00,bills,,redskins,
2172,2019,9,2019110302,1:00,panthers,,titans,
2173,2019,9,2019110303,1:00,chiefs,,vikings,
2174,2019,9,2019110304,1:00,dolphins,,jets,
2175,2019,9,2019110305,1:00,eagles,,bears,
2176,2019,9,2019110306,1:00,steelers,,colts,
2177,2019,9,2019110307,4:05,raiders,,lions,
2178,2019,9,2019110308,4:05,seahawks,,buccaneers,
2179,2019,9,2019110309,4:25,broncos,,browns,
2180,2019,9,2019110310,4:25,chargers,,packers,
2181,2019,9,2019110311,8:20,ravens,,patriots,
2182,2019,9,2019110400,8:15,giants,,cowboys,
2183,2019,10,2019110700,8:20,raiders,,chargers,
2184,2019,10,2019111001,1:00,bengals,,ravens,
2185,2019,10,2019111002,1:00,browns,,bills,
2186,2019,10,2019111003,1:00,packers,,panthers,
2187,2019,10,2019111004,1:00,saints,,falcons,
2188,2019,10,2019111000,1:00,bears,,lions,
2189,2019,10,2019111005,1:00,jets,,giants,
2190,2019,10,2019111006,1:00,buccaneers,,cardinals,
2191,2019,10,2019111007,1:00,titans,,chiefs,
2192,2019,10,2019111008,4:05,colts,,dolphins,
2193,2019,10,2019111009,4:25,steelers,,rams,
2194,2019,10,2019111010,8:20,cowboys,,vikings,
2195,2019,10,2019111100,8:15,49ers,,seahawks,
2196,2019,11,2019111400,8:20,browns,,steelers,
2197,2019,11,2019111701,1:00,panthers,,falcons,
2198,2019,11,2019111702,1:00,lions,,cowboys,
2199,2019,11,2019111703,1:00,colts,,jaguars,
2200,2019,11,2019111704,1:00,dolphins,,bills,
2201,2019,11,2019111700,1:00,ravens,,texans,
2202,2019,11,2019111705,1:00,vikings,,broncos,
2203,2019,11,2019111706,1:00,buccaneers,,saints,
2204,2019,11,2019111707,1:00,redskins,,jets,
2205,2019,11,2019111708,4:05,49ers,,cardinals,
2206,2019,11,2019111709,4:25,raiders,,bengals,
2207,2019,11,2019111710,4:25,eagles,,patriots,
2208,2019,11,2019111711,8:20,rams,,bears,
2209,2019,11,2019111800,8:15,chargers,,chiefs,
2210,2019,12,2019112100,8:20,texans,,colts,
2211,2019,12,2019112401,1:00,bills,,broncos,
2212,2019,12,2019112402,1:00,bears,,giants,
2213,2019,12,2019112403,1:00,bengals,,steelers,
2214,2019,12,2019112404,1:00,browns,,dolphins,
2215,2019,12,2019112400,1:00,falcons,,buccaneers,
2216,2019,12,2019112405,1:00,saints,,panthers,
2217,2019,12,2019112406,1:00,jets,,raiders,
2218,2019,12,2019112407,1:00,redskins,,lions,
2219,2019,12,2019112408,4:05,titans,,jaguars,
2220,2019,12,2019112409,4:25,patriots,,cowboys,
2221,2019,12,2019112410,4:25,49ers,,packers,
2222,2019,12,2019112411,8:20,eagles,,seahawks,
2223,2019,12,2019112500,8:15,rams,,ravens,
2224,2019,13,2019112800,12:30,lions,,bears,
2225,2019,13,2019112801,4:30,cowboys,,bills,
2226,2019,13,2019112802,8:20,falcons,,saints,
2227,2019,13,2019120103,1:00,colts,,titans,
2228,2019,13,2019120102,1:00,bengals,,jets,
2229,2019,13,2019120101,1:00,panthers,,redskins,
2230,2019,13,2019120100,1:00,ravens,,49ers,
2231,2019,13,2019120104,1:00,jaguars,,buccaneers,
2232,2019,13,2019120105,1:00,chiefs,,raiders,
2233,2019,13,2019120106,1:00,dolphins,,eagles,
2234,2019,13,2019120107,1:00,giants,,packers,
2235,2019,13,2019120108,4:05,cardinals,,rams,
2236,2019,13,2019120109,4:25,broncos,,chargers,
2237,2019,13,2019120110,4:25,steelers,,browns,
2238,2019,13,2019120111,8:20,texans,,patriots,
2239,2019,13,2019120200,8:15,seahawks,,vikings,
2240,2019,14,2019120500,8:20,bears,,cowboys,
2241,2019,14,2019120800,1:00,falcons,,panthers,
2242,2019,14,2019120801,1:00,bills,,ravens,
2243,2019,14,2019120802,1:00,browns,,bengals,
2244,2019,14,2019120803,1:00,packers,,redskins,
2245,2019,14,2019120804,1:00,texans,,broncos,
2246,2019,14,2019120805,1:00,vikings,,lions,
2247,2019,14,2019120806,1:00,saints,,49ers,
2248,2019,14,2019120807,1:00,jets,,dolphins,
2249,2019,14,2019120808,1:00,buccaneers,,colts,
2250,2019,14,2019120809,4:05,jaguars,,chargers,
2251,2019,14,2019120810,4:25,cardinals,,steelers,
2252,2019,14,2019120811,4:25,patriots,,chiefs,
2253,2019,14,2019120812,4:25,raiders,,titans,
2254,2019,14,2019120813,8:20,rams,,seahawks,
2255,2019,14,2019120900,8:15,eagles,,giants,
2256,2019,15,2019121200,8:20,ravens,,jets,
2257,2019,15,2019121500,1:00,panthers,,seahawks,
2258,2019,15,2019121501,1:00,bengals,,patriots,
2259,2019,15,2019121502,1:00,lions,,buccaneers,
2260,2019,15,2019121503,1:00,packers,,bears,
2261,2019,15,2019121504,1:00,chiefs,,broncos,
2262,2019,15,2019121505,1:00,giants,,dolphins,
2263,2019,15,2019121506,1:00,steelers,,bills,
2264,2019,15,2019121507,1:00,titans,,texans,
2265,2019,15,2019121508,1:00,redskins,,eagles,
2266,2019,15,2019121509,4:05,cardinals,,browns,
2267,2019,15,2019121510,4:05,raiders,,jaguars,
2268,2019,15,2019121511,4:25,cowboys,,rams,
2269,2019,15,2019121512,4:25,49ers,,falcons,
2270,2019,15,2019121513,8:20,chargers,,vikings,
2271,2019,15,2019121600,8:15,saints,,colts,
2272,2019,16,2019122200,1:00,broncos,,lions,
2273,2019,16,2019122201,1:00,chargers,,raiders,
2274,2019,16,2019122202,1:00,patriots,,bills,
2275,2019,16,2019122203,1:00,49ers,,rams,
2276,2019,16,2019122204,1:00,buccaneers,,texans,
2277,2019,16,2019122205,1:00,falcons,,jaguars,
2278,2019,16,2019122206,1:00,browns,,ravens,
2279,2019,16,2019122207,1:00,colts,,panthers,
2280,2019,16,2019122208,1:00,dolphins,,bengals,
2281,2019,16,2019122209,1:00,jets,,steelers,
2282,2019,16,2019122210,1:00,titans,,saints,
2283,2019,16,2019122211,1:00,redskins,,giants,
2284,2019,16,2019122212,4:25,eagles,,cowboys,
2285,2019,16,2019122213,4:25,seahawks,,cardinals,
2286,2019,16,2019122214,8:20,bears,,chiefs,
2287,2019,16,2019122300,8:15,vikings,,packers,
2288,2019,17,2019122900,1:00,ravens,,steelers,
2289,2019,17,2019122902,1:00,panthers,,saints,
2290,2019,17,2019122903,1:00,bengals,,browns,
2291,2019,17,2019122904,1:00,cowboys,,redskins,
2292,2019,17,2019122905,1:00,lions,,packers,
2293,2019,17,2019122906,1:00,texans,,titans,
2294,2019,17,2019122907,1:00,jaguars,,colts,
2295,2019,17,2019122908,1:00,chiefs,,chargers,
2296,2019,17,2019122909,1:00,vikings,,bears,
2297,2019,17,2019122910,1:00,patriots,,dolphins,
2298,2019,17,2019122911,1:00,giants,,eagles,
2299,2019,17,2019122912,1:00,buccaneers,,falcons,
2300,2019,17,2019122901,1:00,bills,,jets,
2301,2019,17,2019122915,4:25,seahawks,,49ers,
2302,2019,17,2019122913,4:25,broncos,,raiders,
2303,2019,17,2019122914,4:25,rams,,cardinals,
